path,emotion,actor
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_03/03-01-08-02-02-01-03.wav,surprised,03
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_03/03-01-08-02-02-02-03.wav,surprised,03
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-01-01-01-01-04.wav,neutral,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-01-01-01-02-04.wav,neutral,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-01-01-02-01-04.wav,neutral,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-01-01-02-02-04.wav,neutral,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-02-01-01-01-04.wav,calm,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-02-01-01-02-04.wav,calm,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-02-01-02-01-04.wav,calm,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-02-01-02-02-04.wav,calm,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-02-02-01-01-04.wav,calm,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-02-02-01-02-04.wav,calm,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-02-02-02-01-04.wav,calm,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-02-02-02-02-04.wav,calm,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-03-01-01-01-04.wav,happy,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-03-01-01-02-04.wav,happy,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-03-01-02-01-04.wav,happy,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-03-01-02-02-04.wav,happy,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-03-02-01-01-04.wav,happy,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-03-02-01-02-04.wav,happy,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-03-02-02-01-04.wav,happy,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-03-02-02-02-04.wav,happy,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-04-01-01-01-04.wav,sad,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-04-01-01-02-04.wav,sad,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-04-01-02-01-04.wav,sad,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-04-01-02-02-04.wav,sad,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-04-02-01-01-04.wav,sad,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-04-02-01-02-04.wav,sad,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-04-02-02-01-04.wav,sad,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-04-02-02-02-04.wav,sad,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-05-01-01-01-04.wav,angry,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-05-01-01-02-04.wav,angry,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-05-01-02-01-04.wav,angry,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-05-01-02-02-04.wav,angry,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-05-02-01-01-04.wav,angry,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-05-02-01-02-04.wav,angry,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-05-02-02-01-04.wav,angry,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-05-02-02-02-04.wav,angry,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-06-01-01-01-04.wav,fearful,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-06-01-01-02-04.wav,fearful,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-06-01-02-01-04.wav,fearful,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-06-01-02-02-04.wav,fearful,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-06-02-01-01-04.wav,fearful,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-06-02-01-02-04.wav,fearful,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-06-02-02-01-04.wav,fearful,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-06-02-02-02-04.wav,fearful,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-07-01-01-01-04.wav,disgust,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-07-01-01-02-04.wav,disgust,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-07-01-02-01-04.wav,disgust,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-07-01-02-02-04.wav,disgust,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-07-02-01-01-04.wav,disgust,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-07-02-01-02-04.wav,disgust,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-07-02-02-01-04.wav,disgust,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-07-02-02-02-04.wav,disgust,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-08-01-01-01-04.wav,surprised,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-08-01-01-02-04.wav,surprised,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-08-01-02-01-04.wav,surprised,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-08-01-02-02-04.wav,surprised,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-08-02-01-01-04.wav,surprised,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-08-02-01-02-04.wav,surprised,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-08-02-02-01-04.wav,surprised,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_04/03-01-08-02-02-02-04.wav,surprised,04
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-01-01-01-01-05.wav,neutral,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-01-01-01-02-05.wav,neutral,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-01-01-02-01-05.wav,neutral,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-01-01-02-02-05.wav,neutral,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-02-01-01-01-05.wav,calm,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-02-01-01-02-05.wav,calm,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-02-01-02-01-05.wav,calm,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-02-01-02-02-05.wav,calm,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-02-02-01-01-05.wav,calm,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-02-02-01-02-05.wav,calm,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-02-02-02-01-05.wav,calm,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-02-02-02-02-05.wav,calm,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-03-01-01-01-05.wav,happy,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-03-01-01-02-05.wav,happy,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-03-01-02-01-05.wav,happy,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-03-01-02-02-05.wav,happy,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-03-02-01-01-05.wav,happy,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-03-02-01-02-05.wav,happy,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-03-02-02-01-05.wav,happy,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-03-02-02-02-05.wav,happy,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-04-01-01-01-05.wav,sad,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-04-01-01-02-05.wav,sad,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-04-01-02-01-05.wav,sad,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-04-01-02-02-05.wav,sad,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-04-02-01-01-05.wav,sad,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-04-02-01-02-05.wav,sad,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-04-02-02-01-05.wav,sad,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-04-02-02-02-05.wav,sad,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-05-01-01-01-05.wav,angry,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-05-01-01-02-05.wav,angry,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-05-01-02-01-05.wav,angry,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-05-01-02-02-05.wav,angry,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-05-02-01-01-05.wav,angry,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-05-02-01-02-05.wav,angry,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-05-02-02-01-05.wav,angry,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-05-02-02-02-05.wav,angry,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-06-01-01-01-05.wav,fearful,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-06-01-01-02-05.wav,fearful,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-06-01-02-01-05.wav,fearful,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-06-01-02-02-05.wav,fearful,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-06-02-01-01-05.wav,fearful,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-06-02-01-02-05.wav,fearful,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-06-02-02-01-05.wav,fearful,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-06-02-02-02-05.wav,fearful,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-07-01-01-01-05.wav,disgust,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-07-01-01-02-05.wav,disgust,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-07-01-02-01-05.wav,disgust,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-07-01-02-02-05.wav,disgust,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-07-02-01-01-05.wav,disgust,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-07-02-01-02-05.wav,disgust,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-07-02-02-01-05.wav,disgust,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-07-02-02-02-05.wav,disgust,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-08-01-01-01-05.wav,surprised,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-08-01-01-02-05.wav,surprised,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-08-01-02-01-05.wav,surprised,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-08-01-02-02-05.wav,surprised,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-08-02-01-01-05.wav,surprised,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-08-02-01-02-05.wav,surprised,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-08-02-02-01-05.wav,surprised,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_05/03-01-08-02-02-02-05.wav,surprised,05
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-01-01-01-01-06.wav,neutral,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-01-01-01-02-06.wav,neutral,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-01-01-02-01-06.wav,neutral,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-01-01-02-02-06.wav,neutral,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-02-01-01-01-06.wav,calm,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-02-01-01-02-06.wav,calm,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-02-01-02-01-06.wav,calm,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-02-01-02-02-06.wav,calm,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-02-02-01-01-06.wav,calm,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-02-02-01-02-06.wav,calm,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-02-02-02-01-06.wav,calm,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-02-02-02-02-06.wav,calm,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-03-01-01-01-06.wav,happy,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-03-01-01-02-06.wav,happy,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-03-01-02-01-06.wav,happy,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-03-01-02-02-06.wav,happy,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-03-02-01-01-06.wav,happy,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-03-02-01-02-06.wav,happy,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-03-02-02-01-06.wav,happy,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-03-02-02-02-06.wav,happy,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-04-01-01-01-06.wav,sad,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-04-01-01-02-06.wav,sad,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-04-01-02-01-06.wav,sad,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-04-01-02-02-06.wav,sad,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-04-02-01-01-06.wav,sad,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-04-02-01-02-06.wav,sad,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-04-02-02-01-06.wav,sad,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-04-02-02-02-06.wav,sad,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-05-01-01-01-06.wav,angry,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-05-01-01-02-06.wav,angry,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-05-01-02-01-06.wav,angry,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-05-01-02-02-06.wav,angry,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-05-02-01-01-06.wav,angry,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-05-02-01-02-06.wav,angry,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-05-02-02-01-06.wav,angry,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-05-02-02-02-06.wav,angry,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-06-01-01-01-06.wav,fearful,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-06-01-01-02-06.wav,fearful,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-06-01-02-01-06.wav,fearful,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-06-01-02-02-06.wav,fearful,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-06-02-01-01-06.wav,fearful,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-06-02-01-02-06.wav,fearful,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-06-02-02-01-06.wav,fearful,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-06-02-02-02-06.wav,fearful,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-07-01-01-01-06.wav,disgust,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-07-01-01-02-06.wav,disgust,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-07-01-02-01-06.wav,disgust,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-07-01-02-02-06.wav,disgust,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-07-02-01-01-06.wav,disgust,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-07-02-01-02-06.wav,disgust,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-07-02-02-01-06.wav,disgust,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-07-02-02-02-06.wav,disgust,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-08-01-01-01-06.wav,surprised,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-08-01-01-02-06.wav,surprised,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-08-01-02-01-06.wav,surprised,06
/sensei-fs-3/users/vkhazanchi/reranker-diksha/personal/ser/RAVDESS_DATA/ravdess/Actor_06/03-01-08-01-02-02-06.wav,surprised,06
